Month,Zip,ReferralsAll,NoDispositions,ScreenOuts,Assessments,InvestigationsOutOfHome,InvestigationsInHome,InvestigationsWithAtLeast1ChildAge5OrYounger,InvestigationsConfirmed,ChildrenConfirmed,ChildrenRemoved
2011/03,73107,57,,32,16,,9,5,3,4,
2011/03,73108,30,,22,5,,3,1,1,1,1
2011/03,73109,32,,14,9,,9,7,4,11,8
2011/03,73110,68,,31,17,5,15,9,8,14,5
2011/03,73111,39,,16,8,,15,12,7,10,5
2011/03,73112,47,,22,11,2,12,8,4,10,7
2011/03,73114,33,,13,9,2,9,4,,,
2011/03,73115,41,,21,12,,8,2,3,4,2
2011/03,73116,3,,1,,1,1,,,,
2011/03,73117,8,,5,2,,1,1,,,
2011/03,73118,26,,14,8,1,3,1,2,2,1
2011/03,73119,79,,42,18,1,18,9,5,10,9
2011/03,73120,39,,23,5,4,7,5,2,4,4
2011/03,73121,8,,4,1,,3,2,1,4,1
2011/03,73122,17,,9,3,,5,3,2,3,3
2011/03,73127,69,,36,21,,12,8,4,4,2
2011/03,73128,9,,7,1,,1,1,,,
2011/03,73129,57,,24,16,3,14,10,5,10,8
2011/03,73130,23,,7,6,1,9,8,4,12,10
2011/03,73131,1,,1,,,,,,,
2011/03,73132,36,,17,10,2,7,4,1,1,1
2011/03,73134,4,,2,1,,1,,1,2,2
2011/03,73135,35,,18,7,1,9,4,2,2,1
2011/03,73136,1,,,,,1,1,,,
2011/03,73139,32,,18,6,1,7,5,,,
2011/03,73141,3,,2,,,1,,1,1,
2011/03,73142,8,,5,2,,1,,,,
2011/03,73145,5,,3,,,2,1,1,1,
2011/03,73149,13,,6,5,1,1,1,,,
2011/03,73150,3,,1,1,,1,,1,1,1
2011/03,73159,53,,27,13,1,12,7,3,8,5
2011/03,73160,82,,44,20,2,16,6,5,10,7
2011/03,73162,10,,7,2,,1,1,,,
2011/03,73165,11,,9,1,,1,1,1,3,
2011/03,73169,2,,1,1,,,,,,
2011/03,73170,19,,11,6,1,1,,1,1,
2011/03,73179,1,,1,,,,,,,
2011/03,73189,1,,1,,,,,,,
2011/03,74857,11,,3,4,1,3,1,,,
2011/04,73003,23,,15,3,1,4,2,2,4,
2011/04,73007,1,,,,,1,1,,,
2011/04,73008,31,,17,9,1,4,3,,,
2011/04,73012,21,,10,4,2,5,,1,1,
2011/04,73013,42,,21,10,3,8,4,2,2,2
2011/04,73020,13,,8,1,2,2,,1,3,
2011/04,73025,6,,4,1,,1,1,,,
2011/04,73034,37,,21,7,,9,5,2,4,1
2011/04,73036,41,,18,13,2,8,4,5,7,4
2011/04,73045,13,,7,2,1,3,,,,
2011/04,73049,5,,4,1,,,,,,
2011/04,73054,4,,3,,,1,,1,3,
2011/04,73064,28,,17,7,1,3,1,1,1,
2011/04,73066,1,,1,,,,,,,
2011/04,73071,79,,40,20,3,16,9,3,3,5
2011/04,73072,32,,20,7,,5,1,,,
2011/04,73084,8,,3,3,,2,1,1,3,3
2011/04,73102,2,,2,,,,,,,
2011/04,73103,2,,1,1,,,,,,
2011/04,73104,13,,11,,,2,2,1,2,2
2011/04,73105,9,,4,1,,4,2,2,2,1
2011/04,73106,25,,14,5,,6,2,,,
2011/04,73107,40,,27,8,,5,3,1,2,
2011/04,73108,34,,15,7,3,9,5,4,10,3
2011/04,73109,42,,23,12,3,4,3,4,5,3
2011/04,73110,59,,33,16,4,6,5,3,3,2
2011/04,73111,36,,14,10,3,9,7,6,9,7
2011/04,73112,48,,26,10,2,10,6,3,4,4
2011/04,73114,55,,23,15,1,16,7,6,13,8
2011/04,73115,30,,15,4,,11,5,6,8,12
2011/04,73116,3,,2,,,1,,1,1,
2011/04,73117,12,,6,3,,3,1,3,6,4
2011/04,73118,17,,6,9,,2,2,,,
2011/04,73119,75,,42,15,1,17,9,5,8,8
2011/04,73120,25,,13,5,,7,5,,,
2011/04,73121,7,,3,1,1,2,,,,
2011/04,73122,31,,15,8,,8,5,3,4,3
2011/04,73127,83,,38,28,1,16,8,3,6,5
2011/04,73128,5,,2,2,,1,,,,
2011/04,73129,58,,30,10,2,16,12,8,12,8
2011/04,73130,19,,9,5,,5,5,2,4,4
2011/04,73132,25,,10,9,2,4,2,1,1,
2011/04,73134,1,,1,,,,,,,
2011/04,73135,43,,22,10,1,10,7,6,8,4
2011/04,73139,24,,13,5,1,5,4,2,6,6
2011/04,73141,3,,,1,,2,2,,,
2011/04,73142,6,,2,2,1,1,1,,,
2011/04,73145,8,,5,2,,1,,,,
2011/04,73146,1,,1,,,,,,,
2011/04,73149,8,,3,3,,2,1,,,
2011/04,73150,3,,3,,,,,,,
2011/04,73159,41,,21,9,1,10,5,5,8,10
2011/04,73160,94,,59,18,3,14,9,6,9,1
2011/04,73162,24,,12,8,2,2,1,,,
2011/04,73165,14,,9,2,2,1,1,,,
2011/04,73170,22,,17,3,,2,,,,
2011/04,73173,1,,,1,,,,,,
2011/04,73179,4,,,2,,2,,1,1,1
2011/04,74857,13,,10,1,1,1,,1,1,
2011/05,73003,12,,7,3,,2,,,,
2011/05,73008,24,,11,8,,5,4,2,3,3
2011/05,73012,10,,7,1,,2,1,,,
2011/05,73013,45,,26,8,2,9,2,4,5,4
2011/05,73020,13,,9,3,,1,1,1,3,4
2011/05,73025,3,,2,,1,,,,,
2011/05,73034,19,,10,6,1,2,1,,,
2011/05,73036,34,,25,5,,4,3,3,11,7
2011/05,73045,10,,6,2,,2,2,,,
2011/05,73049,4,,4,,,,,,,
2011/05,73054,3,,,,,3,2,1,1,1
2011/05,73064,20,,11,6,1,2,,,,
2011/05,73071,76,,44,20,,12,8,5,7,2
2011/05,73072,24,,17,6,,1,1,1,1,1
2011/05,73083,1,,1,,,,,,,
2011/05,73084,10,,8,1,1,,,,,
2011/05,73103,4,,2,,,2,2,1,2,
2011/05,73105,4,,2,,,2,1,1,1,
2011/05,73106,19,,7,5,1,6,5,4,6,2
2011/05,73107,40,,18,13,,9,7,4,4,2
2011/05,73108,52,,30,12,1,9,6,4,8,6
2011/05,73109,45,,24,8,,13,10,7,12,11
2011/05,73110,50,,26,9,2,13,8,1,1,
2011/05,73111,25,,16,2,1,6,5,2,3,3
2011/05,73112,45,,23,7,2,13,9,5,8,5
2011/05,73114,51,,25,17,2,7,6,3,7,3
2011/05,73115,37,,18,8,,11,5,3,8,3
2011/05,73116,6,,4,1,,1,,,,
2011/05,73117,13,,4,4,,5,3,,,
2011/05,73118,15,,10,3,,2,2,2,5,5
2011/05,73119,60,,31,18,,11,7,1,5,5
2011/05,73120,38,,18,8,,12,7,5,8,6
2011/05,73121,2,,1,,,1,1,1,2,1
2011/05,73122,28,,16,5,1,6,5,3,9,6
2011/05,73127,40,,16,12,,12,7,3,4,3
2011/05,73128,4,,2,2,,,,,,
2011/05,73129,64,,29,16,2,17,12,5,8,5
2011/05,73130,19,,10,4,1,4,2,2,4,3
2011/05,73131,3,,2,1,,,,,,
2011/05,73132,43,,26,10,,7,4,3,7,3
2011/05,73134,1,,,1,,,,,,
2011/05,73135,40,,23,4,1,12,6,3,3,2
2011/05,73139,34,,20,6,,8,5,4,6,1
2011/05,73141,2,,1,,1,,,,,
2011/05,73142,4,,2,1,,1,1,,,
2011/05,73143,1,,1,,,,,,,
2011/05,73144,1,,,,,1,,1,1,
2011/05,73145,8,,5,2,,1,1,,,
2011/05,73149,13,,10,1,,2,1,1,4,
2011/05,73150,7,,4,1,,2,2,1,3,3
2011/05,73151,1,,1,,,,,,,
2011/05,73159,51,,27,13,,11,5,5,7,2
2011/05,73160,83,,50,19,2,12,6,3,3,2
2011/05,73162,11,,9,,,2,1,,,
2011/05,73165,10,,5,2,1,2,2,1,4,
2011/05,73169,1,,,1,,,,,,
2011/05,73170,17,,8,4,2,3,1,,,
2011/05,73173,3,,3,,,,,,,
2011/05,73179,7,,5,1,,1,1,1,1,1
2011/05,74857,7,,3,3,,1,1,1,5,
2011/06,73003,21,,13,3,,5,4,,,
2011/06,73008,22,,11,6,1,4,2,2,3,
2011/06,73012,7,,3,3,,1,,,,
2011/06,73013,26,,15,5,4,2,,1,1,1
2011/06,73020,15,,9,2,,4,2,4,8,4
2011/06,73025,2,,1,1,,,,,,
2011/06,73034,28,,19,6,,3,3,3,6,5
2011/06,73036,32,,11,9,,12,11,6,14,11
2011/06,73045,8,,5,2,,1,1,1,2,
2011/06,73049,3,,2,,,1,1,,,
2011/06,73054,8,,4,4,,,,,,
2011/06,73064,18,,12,1,3,2,1,1,1,
2011/06,73066,2,,1,,,1,,1,5,4
2011/06,73071,50,,34,6,1,9,7,1,4,
2011/06,73072,26,,16,5,1,4,4,1,1,
2011/06,73084,5,,3,,1,1,1,1,3,
2011/06,73102,1,,1,,,,,,,
2011/06,73103,3,,1,1,,1,1,,,
2011/06,73104,1,,1,,,,,,,
2011/06,73105,13,,4,4,,5,4,3,3,2
2011/06,73106,13,,8,2,,3,3,2,2,2
2011/06,73107,39,,20,9,,10,8,6,11,6
2011/06,73108,30,,19,3,,8,7,3,4,3
2011/06,73109,39,,22,8,,9,7,5,11,11
2011/06,73110,51,,35,9,2,5,5,3,7,1
2011/06,73111,34,,23,2,,9,8,5,10,8
2011/06,73112,35,,17,8,,10,7,4,6,4
2011/06,73114,39,,22,9,1,7,2,3,4,3
2011/06,73115,39,,28,4,3,4,2,2,3,
2011/06,73116,3,,3,,,,,,,
2011/06,73117,18,,11,5,,2,2,,,
2011/06,73118,18,,12,3,,3,1,,,
2011/06,73119,67,,35,10,2,20,15,11,21,15
2011/06,73120,24,,16,4,2,2,,,,
2011/06,73121,6,,2,2,,2,1,1,1,
2011/06,73122,12,,8,1,,3,2,1,2,
2011/06,73127,34,,16,8,1,9,9,7,8,2
2011/06,73128,10,,7,3,,,,,,
2011/06,73129,39,,16,13,1,9,7,3,5,3
2011/06,73130,18,,9,4,,5,5,4,8,5
2011/06,73131,3,,2,,,1,1,1,1,
2011/06,73132,29,,13,4,,12,9,4,7,2
2011/06,73134,1,,1,,,,,,,
2011/06,73135,30,,18,5,,7,4,3,6,2
2011/06,73139,22,,13,2,1,6,4,2,2,1
2011/06,73141,7,,6,,,1,1,1,2,
2011/06,73142,5,,4,,,1,1,,,
2011/06,73145,3,,1,2,,,,,,
2011/06,73149,11,,8,2,,1,,,,
2011/06,73150,1,,1,,,,,,,
2011/06,73159,36,,19,9,3,5,4,3,5,5
2011/06,73160,36,,21,10,1,4,4,2,2,2
2011/06,73162,9,,4,3,1,1,1,,,
2011/06,73165,7,,5,1,,1,1,,,
2011/06,73169,3,,3,,,,,,,
2011/06,73170,19,,15,2,,2,2,1,2,2
2011/06,73173,2,,2,,,,,,,
2011/06,73179,3,,2,1,,,,,,
2011/06,74857,8,,5,1,,2,1,,,
2011/07,73003,16,,7,5,2,2,2,1,2,2
2011/07,73007,2,,,,1,1,,,,
2011/07,73008,22,,10,5,,7,6,5,8,4
2011/07,73012,11,,5,,1,5,1,3,5,3
2011/07,73013,35,,22,9,,4,2,2,5,
2011/07,73020,15,,11,2,,2,1,2,2,
2011/07,73025,4,,2,,,2,2,1,2,2
2011/07,73034,26,,13,8,2,3,1,2,3,
2011/07,73036,29,,15,6,,8,5,5,8,3
2011/07,73045,11,,5,1,,5,3,2,3,3
2011/07,73049,3,,2,1,,,,,,
2011/07,73054,2,,1,,,1,1,1,4,4
2011/07,73064,18,,12,,2,4,,4,12,9
2011/07,73071,41,,20,9,1,11,7,,,
2011/07,73072,21,,10,8,,3,1,1,2,
2011/07,73083,1,,1,,,,,,,
2011/07,73084,5,,3,1,,1,1,1,4,
2011/07,73102,1,,1,,,,,,,
2011/07,73103,4,,2,,,2,1,2,3,
2011/07,73104,2,,1,,,1,1,,,
2011/07,73105,10,,3,2,1,4,2,1,1,
2011/07,73106,22,,10,4,1,7,7,2,2,1
2011/07,73107,40,,22,8,1,9,6,3,3,3
2011/07,73108,29,,18,3,,8,7,4,7,7
2011/07,73109,41,,18,8,1,14,11,5,15,10
2011/07,73110,53,,28,15,1,9,7,4,6,5
2011/07,73111,21,,10,5,1,5,4,5,14,11
2011/07,73112,46,,25,5,,16,15,5,8,4
2011/07,73114,40,,28,6,1,5,4,3,6,7
2011/07,73115,39,,20,7,3,9,7,2,5,
2011/07,73116,1,,1,,,,,,,
2011/07,73117,6,,3,1,,2,2,,,
2011/07,73118,14,,8,1,,5,3,3,4,3
2011/07,73119,49,,25,11,2,11,8,7,12,8
2011/07,73120,30,,19,2,2,7,5,2,4,1
2011/07,73121,6,,3,2,,1,1,1,1,
2011/07,73122,10,,6,,,4,3,3,4,
2011/07,73127,36,,11,11,2,12,9,2,3,2
2011/07,73128,5,,4,1,,,,,,
2011/07,73129,40,,13,7,,20,13,6,14,10
2011/07,73130,26,,12,6,2,6,4,3,4,1
2011/07,73132,28,,15,8,1,4,2,1,1,
2011/07,73134,3,,1,2,,,,,,
2011/07,73135,23,,10,5,2,6,3,1,1,2
2011/07,73139,23,,10,7,,6,5,5,7,6
2011/07,73140,2,,2,,,,,,,
2011/07,73141,2,,1,,,1,1,,,
2011/07,73142,3,,2,,1,,,,,
2011/07,73145,6,,5,1,,,,,,
2011/07,73149,10,,6,1,,3,3,,,
2011/07,73150,2,,1,,,1,1,1,1,
2011/07,73159,35,,20,4,,11,8,1,3,3
2011/07,73160,64,,38,16,1,9,5,3,6,1
2011/07,73162,18,,12,4,1,1,,,,
2011/07,73165,6,,3,2,,1,,,,
2011/07,73169,6,,2,1,,3,2,1,1,1
2011/07,73170,10,,5,3,,2,2,1,1,
2011/07,73173,1,,,1,,,,,,
2011/07,73179,1,,,,1,,,,,
2011/07,74857,12,,8,2,,2,2,1,2,1
2011/08,73003,18,,10,6,1,1,,,,
2011/08,73007,1,,,,1,,,,,
2011/08,73008,32,,16,7,,9,5,1,2,2
2011/08,73012,10,,3,4,,3,3,1,2,2
2011/08,73013,28,,14,5,,9,2,2,2,1
2011/08,73020,13,,6,4,,3,2,,,
2011/08,73025,4,,3,,,1,,1,2,2
2011/08,73034,17,,10,6,1,,,,,
2011/08,73036,40,,15,11,1,13,7,4,6,4
2011/08,73045,15,,9,2,2,2,1,1,1,1
2011/08,73049,7,,4,1,,2,1,1,1,
2011/08,73054,11,,5,2,,4,2,1,2,2
2011/08,73064,15,,6,5,1,3,2,2,2,1
2011/08,73066,1,,1,,,,,,,
2011/08,73071,39,,20,9,,10,8,2,2,1
2011/08,73072,18,,10,2,,6,6,3,6,2
2011/08,73084,4,,2,1,,1,1,,,
2011/08,73101,2,,2,,,,,,,
2011/08,73102,1,,1,,,,,,,
2011/08,73103,4,,2,2,,,,,,
2011/08,73104,1,,,1,,,,,,
2011/08,73105,2,,1,1,,,,,,
2011/08,73106,31,,17,4,1,9,7,4,11,8
2011/08,73107,47,,23,11,1,12,8,3,5,1
2011/08,73108,27,,11,4,,12,12,4,6,6
2011/08,73109,26,,12,8,1,5,2,2,7,4
2011/08,73110,62,,27,17,4,14,7,4,7,3
2011/08,73111,29,,16,3,1,9,6,5,12,10
2011/08,73112,42,,21,9,,12,7,7,15,9
2011/08,73114,40,,24,7,2,7,5,5,12,3
2011/08,73115,47,,29,7,2,9,4,3,3,3
2011/08,73116,4,,3,,1,,,,,
2011/08,73117,10,,4,3,1,2,1,1,1,1
2011/08,73118,18,,12,2,1,3,2,,,
2011/08,73119,76,,39,13,2,22,13,11,21,17
2011/08,73120,38,,20,6,3,9,5,4,8,7
2011/08,73121,6,,5,,,1,1,1,1,
2011/08,73122,20,,13,2,,5,4,1,1,
2011/08,73125,1,,,,,1,,1,1,
2011/08,73127,66,,24,15,4,23,13,8,19,10
2011/08,73128,7,,5,1,,1,1,1,5,5
2011/08,73129,44,,21,9,2,12,5,5,9,8
2011/08,73130,25,,12,4,1,8,4,2,4,4
2011/08,73132,42,,29,6,,7,4,2,3,2
2011/08,73134,5,,2,2,,1,,,,
2011/08,73135,47,,30,6,2,9,6,2,2,2
2011/08,73139,31,,14,10,,7,2,2,2,
2011/08,73141,2,,1,,1,,,,,
2011/08,73142,8,,4,1,,3,1,1,1,1
2011/08,73145,6,,4,1,,1,1,,,
2011/08,73149,14,,7,3,,4,3,1,2,2
2011/08,73150,6,,3,,1,2,1,,,
2011/08,73153,1,,1,,,,,,,
2011/08,73159,45,,22,6,1,16,9,5,14,10
2011/08,73160,75,,40,19,2,14,8,3,4,1
2011/08,73162,19,,8,3,3,5,3,1,2,
2011/08,73165,10,,4,3,,3,2,,,
2011/08,73169,6,,3,2,,1,,,,
2011/08,73170,27,,12,8,1,6,3,1,1,1
2011/08,73173,4,,3,1,,,,,,
2011/08,73179,3,,1,2,,,,,,
2011/08,74857,10,,7,2,,1,1,1,1,1
2011/09,73003,20,,13,5,1,1,1,1,1,1
2011/09,73008,17,,6,5,1,5,2,2,2,
2011/09,73012,15,,4,4,1,6,2,1,1,
2011/09,73013,31,,11,12,2,6,3,2,3,6
2011/09,73020,22,,12,2,1,7,4,1,1,1
2011/09,73025,1,,1,,,,,,,
2011/09,73034,19,,6,6,,7,5,2,3,
2011/09,73036,37,,18,9,1,9,7,3,3,3
2011/09,73045,10,,7,2,,1,1,,,
2011/09,73049,7,,7,,,,,,,
2011/09,73054,3,,,1,,2,1,1,3,3
2011/09,73064,18,,11,5,,2,1,,,
2011/09,73066,1,,1,,,,,,,
2011/09,73071,56,,26,16,1,13,3,5,8,2
2011/09,73072,26,,14,6,1,5,3,1,2,
2011/09,73084,10,,3,,2,5,4,,,
2011/09,73102,5,,4,,,1,1,1,1,
2011/09,73103,7,,5,2,,,,,,
2011/09,73104,3,,,1,1,1,1,,,
2011/09,73105,2,,,1,,1,1,,,
2011/09,73106,24,,13,2,,9,8,3,5,4
2011/09,73107,48,,24,7,1,16,11,9,17,9
2011/09,73108,40,,18,12,2,8,6,2,2,3
2011/09,73109,34,,14,7,,13,8,6,7,4
2011/09,73110,64,,32,15,1,16,10,7,15,11
2011/09,73111,37,,22,7,2,6,4,,,
2011/09,73112,48,,27,8,,13,10,3,6,2
2011/09,73114,44,,27,3,1,13,7,6,12,3
2011/09,73115,34,,20,7,1,6,4,4,6,5
2011/09,73116,4,,2,1,,1,1,1,1,
2011/09,73117,6,,1,2,,3,2,1,2,
2011/09,73118,17,,12,3,,2,2,2,2,1
2011/09,73119,66,,31,18,,17,12,4,9,3
2011/09,73120,27,,14,3,,10,8,2,5,5
2011/09,73121,3,,2,1,,,,,,
2011/09,73122,17,,8,2,2,5,3,3,3,2
2011/09,73127,66,,26,19,1,20,14,6,13,10
2011/09,73128,7,,5,,,2,2,1,2,2
2011/09,73129,64,,37,15,,12,6,2,6,5
2011/09,73130,16,,9,3,2,2,2,,,
2011/09,73131,3,,1,,,2,2,,,
2011/09,73132,26,,14,2,1,9,5,5,8,5
2011/09,73134,3,,1,,,2,,,,
2011/09,73135,24,,10,9,1,4,1,,,
2011/09,73139,38,,21,5,,12,7,2,4,4
2011/09,73141,5,,2,1,,2,1,,,
2011/09,73142,6,,4,2,,,,,,
2011/09,73145,5,,3,,,2,2,,,
2011/09,73149,11,,5,1,1,4,2,,,
2011/09,73150,6,,2,2,,2,1,,,
2011/09,73159,52,,30,12,,10,7,1,1,1
2011/09,73160,75,,39,14,2,20,12,3,6,3
2011/09,73162,23,,9,6,3,5,3,1,1,1
2011/09,73165,1,,,1,,,,,,
2011/09,73169,2,,1,,,1,,,,
2011/09,73170,28,,19,3,1,5,3,2,3,2
2011/09,73173,1,,1,,,,,,,
2011/09,73179,4,,2,2,,,,,,
2011/09,74857,9,,6,1,,2,1,,,
2011/10,73003,28,,15,2,1,10,5,1,3,3
2011/10,73007,1,,1,,,,,,,
2011/10,73008,28,,10,5,1,12,8,2,2,2
2011/10,73012,15,,5,4,3,3,2,1,1,
2011/10,73013,27,,12,7,,8,4,3,7,6
2011/10,73020,20,,11,5,,4,1,,,
2011/10,73025,3,,,1,,2,1,,,
2011/10,73034,24,,14,1,1,8,5,3,3,
2011/10,73036,33,,16,3,,14,7,5,7,5
2011/10,73045,14,,6,1,2,5,2,2,3,2
2011/10,73049,9,,5,2,1,1,,,,
2011/10,73054,1,,,,,1,1,1,1,
2011/10,73064,26,,15,3,2,6,2,5,9,9
2011/10,73066,1,,,1,,,,,,
2011/10,73071,69,,32,14,,23,11,4,5,3
2011/10,73072,29,,18,6,,5,2,1,2,2
2011/10,73084,4,,1,2,,1,1,,,
2011/10,73102,4,,3,1,,,,,,
2011/10,73103,3,,2,,,1,,1,1,1
2011/10,73104,1,,,,,1,1,,,
2011/10,73105,5,,2,2,,1,1,1,1,1
2011/10,73106,17,,6,5,,6,3,2,2,2
2011/10,73107,38,,15,4,1,18,9,2,2,
2011/10,73108,30,,14,5,,11,5,3,5,3
2011/10,73109,37,,22,5,,10,7,5,12,8
2011/10,73110,50,,23,4,1,22,14,7,10,6
2011/10,73111,29,,9,9,,11,7,3,3,2
2011/10,73112,37,,17,9,,11,5,4,8,4
2011/10,73114,46,,24,5,1,16,10,4,4,5
2011/10,73115,29,,11,5,1,12,9,3,9,10
2011/10,73116,4,,,2,,2,1,2,3,2
2011/10,73117,16,,9,4,,3,,,,
2011/10,73118,13,,8,3,,2,2,1,1,1
2011/10,73119,43,,21,5,3,14,12,7,11,8
2011/10,73120,30,,12,6,1,11,10,2,4,4
2011/10,73121,1,,1,,,,,,,
2011/10,73122,24,,9,3,,12,10,3,3,2
2011/10,73127,69,,35,8,1,25,19,14,34,14
2011/10,73128,4,,3,,,1,1,,,
2011/10,73129,39,,20,7,1,11,7,3,3,2
2011/10,73130,24,,12,2,1,9,6,3,4,4
2011/10,73132,27,,11,6,,10,8,5,8,5
2011/10,73134,2,,1,,,1,1,1,1,
2011/10,73135,46,,21,10,2,13,7,5,11,1
2011/10,73139,27,,14,5,1,7,6,5,7,5
2011/10,73141,4,,3,,,1,1,,,
2011/10,73142,7,,2,4,,1,,1,1,
2011/10,73145,1,,1,,,,,,,
2011/10,73149,9,,4,1,1,3,2,1,1,1
2011/10,73150,4,,,1,,3,1,1,1,1
2011/10,73159,32,,15,2,2,13,7,2,8,7
2011/10,73160,62,,36,16,1,9,3,1,2,
2011/10,73162,15,,8,3,,4,3,,,
2011/10,73165,9,,5,1,,3,1,,,
2011/10,73169,3,,1,1,,1,1,,,
2011/10,73170,25,,14,6,,5,2,,,
2011/10,73173,1,,,,,1,,,,
2011/10,73179,5,,4,,,1,,,,
2011/10,74857,7,,3,2,1,1,1,,,
2011/11,73003,19,,12,1,1,5,,,,
2011/11,73008,19,,5,2,1,11,6,1,1,
2011/11,73012,13,,9,,,4,1,1,1,
2011/11,73013,41,,23,6,1,11,5,1,1,
2011/11,73020,15,,8,2,,5,2,1,1,
2011/11,73025,2,,1,1,,,,,,
2011/11,73034,30,,15,3,1,11,5,2,4,
2011/11,73036,38,,14,9,2,13,7,10,13,10
2011/11,73045,10,,5,,,5,3,2,3,
2011/11,73049,6,,2,1,,3,1,,,
2011/11,73054,7,,5,,,2,1,1,2,2
2011/11,73064,23,,10,6,1,6,1,2,4,
2011/11,73066,1,,1,,,,,,,
2011/11,73071,50,,17,12,,21,15,5,7,5
2011/11,73072,29,,15,6,1,7,3,,,
2011/11,73084,6,,6,,,,,,,
2011/11,73097,1,,1,,,,,,,
2011/11,73102,2,,1,,1,,,,,
2011/11,73103,2,,1,1,,,,,,
2011/11,73104,5,,1,3,,1,1,,,
2011/11,73105,10,,3,2,1,4,3,,,
2011/11,73106,17,,7,4,,6,4,1,1,
2011/11,73107,45,,22,10,,13,7,6,11,5
2011/11,73108,34,,15,4,2,13,7,3,8,5
2011/11,73109,32,,14,5,,13,9,3,9,8
2011/11,73110,39,,16,6,1,16,10,3,6,2
2011/11,73111,26,,7,4,,15,9,3,6,
2011/11,73112,36,,20,7,,9,6,3,4,1
2011/11,73114,31,,15,3,1,12,9,4,10,6
2011/11,73115,30,,17,5,,8,3,4,5,3
2011/11,73116,3,,3,,,,,,,
2011/11,73117,7,,3,,,4,1,1,2,
2011/11,73118,17,,12,1,,4,2,1,1,1
2011/11,73119,61,,29,7,,25,13,7,12,8
2011/11,73120,29,,17,2,1,9,6,1,1,
2011/11,73121,1,,,,,1,,1,1,
2011/11,73122,24,,9,7,,8,2,1,2,
2011/11,73127,57,1,25,10,3,18,12,2,8,7
2011/11,73128,8,,3,2,,3,,1,2,
2011/11,73129,49,,27,3,,19,11,7,9,3
2011/11,73130,20,,11,1,3,5,2,,,
2011/11,73131,2,,1,1,,,,,,
2011/11,73132,38,,22,3,,13,7,2,4,1
2011/11,73134,7,,4,2,,1,,,,
2011/11,73135,47,,27,5,2,13,5,4,9,2
2011/11,73136,1,,,,,1,1,1,1,1
2011/11,73139,19,,4,4,1,10,9,4,6,3
2011/11,73141,1,,1,,,,,,,
2011/11,73142,7,,4,,1,2,1,,,
2011/11,73145,6,,4,,,2,2,1,1,2
2011/11,73149,15,,6,2,,7,6,1,3,
2011/11,73150,4,,,1,1,2,1,,,
2011/11,73151,2,,1,,,1,,,,
2011/11,73159,54,,29,7,1,17,11,5,12,8
2011/11,73160,93,,50,11,2,30,18,2,5,1
2011/11,73162,13,,6,1,2,4,4,1,1,
2011/11,73165,2,,2,,,,,,,
2011/11,73169,2,,1,1,,,,,,
2011/11,73170,33,,17,2,,14,7,,,
2011/11,73173,1,,,1,,,,,,
2011/11,73179,8,,5,,,3,2,2,4,1
2011/11,74857,13,,5,2,1,5,2,1,2,
2011/12,73003,21,,11,2,,8,5,5,6,4
2011/12,73008,15,,4,4,1,6,4,2,2,1
2011/12,73012,11,,6,1,,4,2,1,1,1
2011/12,73013,25,,11,2,1,11,6,4,6,1
2011/12,73020,21,,11,2,1,7,4,3,5,2
2011/12,73025,2,,1,,,1,1,,,
2011/12,73034,23,,11,1,,11,3,3,7,4
2011/12,73036,25,,11,3,1,10,8,4,7,4
2011/12,73045,10,,6,,,4,1,1,2,2
2011/12,73049,7,,4,1,,2,1,1,4,
2011/12,73054,6,,2,,1,3,1,,,
2011/12,73064,17,,12,1,,4,,1,1,
2011/12,73066,1,,,,,1,1,1,2,1
2011/12,73071,56,,17,7,2,30,16,6,8,4
2011/12,73072,17,,6,4,,7,4,3,6,2
2011/12,73083,1,,1,,,,,,,
2011/12,73084,6,,2,2,,2,1,1,2,
2011/12,73102,2,,2,,,,,,,
2011/12,73103,4,,3,,,1,1,,,
2011/12,73104,1,,,,,1,1,1,1,1
2011/12,73105,6,,5,,,1,,,,
2011/12,73106,16,,5,3,1,7,3,2,2,1
2011/12,73107,34,,20,2,1,11,9,4,12,4
2011/12,73108,30,,15,1,,14,11,3,4,2
2011/12,73109,24,,13,2,1,8,7,6,9,8
2011/12,73110,34,,15,6,2,11,8,4,9,2
2011/12,73111,21,,7,1,,13,6,3,3,1
2011/12,73112,40,,20,6,1,13,13,3,4,1
2011/12,73114,32,,15,2,1,14,9,6,14,10
2011/12,73115,33,,15,6,1,11,9,2,2,4
2011/12,73116,4,,1,,,3,1,2,5,2
2011/12,73117,10,,6,,,4,2,,,
2011/12,73118,13,,9,2,,2,,,,
2011/12,73119,40,,22,2,1,15,10,5,12,6
2011/12,73120,27,,13,4,2,8,4,1,2,
2011/12,73121,5,,4,,1,,,,,
2011/12,73122,27,,13,,2,12,6,2,2,4
2011/12,73123,1,,1,,,,,,,
2011/12,73126,1,,,,,1,1,,,
2011/12,73127,58,,19,11,1,27,17,10,22,2
2011/12,73128,1,,,,,1,1,,,
2011/12,73129,30,,13,5,1,11,6,6,12,5
2011/12,73130,21,,8,4,1,8,3,2,2,1
2011/12,73132,22,,12,1,1,8,3,1,2,1
2011/12,73134,4,,3,,,1,,,,
2011/12,73135,30,,18,1,1,10,2,2,3,2
2011/12,73139,15,,5,4,1,5,4,1,2,
2011/12,73141,2,,2,,,,,,,
